PERIODO,CLAVE_INDUSTRIA,INDUSTRIA,VALOR_CONSTANTE,VALOR_CORRIENTE
2022-10-01,813,Asociaciones y organizaciones,10804.3195,13101.9515
2023-01-01,813,Asociaciones y organizaciones,12598.19425,15336.64925
2023-04-01,813,Asociaciones y organizaciones,10478.57025,12655.56325
2023-07-01,813,Asociaciones y organizaciones,10963.50025,13278.70025
2023-10-01,813,Asociaciones y organizaciones,11300.50925,13889.28425
2024-01-01,813,Asociaciones y organizaciones,13073.72075,16332.052
2024-04-01,813,Asociaciones y organizaciones,10855.93825,13630.959
2024-07-01,813,Asociaciones y organizaciones,11246.98975,14293.7045
2024-10-01,813,Asociaciones y organizaciones,11289.3685,14535.8535
2025-01-01,813,Asociaciones y organizaciones,13089.05025,16975.82975
2025-04-01,813,Asociaciones y organizaciones,10712.4675,14023.21
2025-07-01,813,Asociaciones y organizaciones,10974.90375,14450.694
1993-01-01,814,Hogares con empleados domésticos,14499.52825,2383.25
1993-04-01,814,Hogares con empleados domésticos,14378.02,2479.39425
1993-07-01,814,Hogares con empleados domésticos,14085.384,2479.92475
1993-10-01,814,Hogares con empleados domésticos,14157.01,2514.31825
1994-01-01,814,Hogares con empleados domésticos,14004.69725,2581.4505
1994-04-01,814,Hogares con empleados domésticos,14391.13,2709.8035
1994-07-01,814,Hogares con empleados domésticos,15059.91125,2804.8765
1994-10-01,814,Hogares con empleados domésticos,15891.88125,2864.7285
1995-01-01,814,Hogares con empleados domésticos,13628.3445,2587.855
1995-04-01,814,Hogares con empleados domésticos,14538.70625,2983.48925
1995-07-01,814,Hogares con empleados domésticos,15048.1445,3105.4085
1995-10-01,814,Hogares con empleados domésticos,15732.58575,3397.9345
1996-01-01,814,Hogares con empleados domésticos,14897.35225,3573.41175
1996-04-01,814,Hogares con empleados domésticos,15137.445,3809.56875
1996-07-01,814,Hogares con empleados domésticos,14946.83475,3882.87025
1996-10-01,814,Hogares con empleados domésticos,15051.42725,3992.61125
1997-01-01,814,Hogares con empleados domésticos,15800.937,4549.91025
1997-04-01,814,Hogares con empleados domésticos,15741.3905,4727.5435
1997-07-01,814,Hogares con empleados domésticos,15375.078,4716.178
1997-10-01,814,Hogares con empleados domésticos,15628.93275,4882.307
1998-01-01,814,Hogares con empleados domésticos,15873.42275,5288.83625
1998-04-01,814,Hogares con empleados domésticos,16317.68875,5682.047
1998-07-01,814,Hogares con empleados domésticos,16525.28225,5874.85025
1998-10-01,814,Hogares con empleados domésticos,16685.94025,5933.5335
1999-01-01,814,Hogares con empleados domésticos,16576.17825,6326.38825
1999-04-01,814,Hogares con empleados domésticos,16730.7005,6622.225
1999-07-01,814,Hogares con empleados domésticos,17202.73025,6858.733
1999-10-01,814,Hogares con empleados domésticos,17406.002,6944.24575
2000-01-01,814,Hogares con empleados domésticos,17564.9815,7451.408
2000-04-01,814,Hogares con empleados domésticos,17688.566,7752.038
2000-07-01,814,Hogares con empleados domésticos,17895.32675,7808.58775
2000-10-01,814,Hogares con empleados domésticos,17851.21275,7692.17025
2001-01-01,814,Hogares con empleados domésticos,17606.4695,7662.989
2001-04-01,814,Hogares con empleados domésticos,17679.84675,8275.1285
2001-07-01,814,Hogares con empleados domésticos,17545.69325,8344.38475
2001-10-01,814,Hogares con empleados domésticos,17539.75825,8215.65575
2002-01-01,814,Hogares con empleados domésticos,17883.19375,8563.14275
2002-04-01,814,Hogares con empleados domésticos,18208.6845,8861.54225
2002-07-01,814,Hogares con empleados domésticos,18382.55475,8911.6805
2002-10-01,814,Hogares con empleados domésticos,18353.494,8882.29225
2003-01-01,814,Hogares con empleados domésticos,18199.26975,9043.89175
2003-04-01,814,Hogares con empleados domésticos,18601.644,9291.87325
2003-07-01,814,Hogares con empleados domésticos,18423.91675,9275.54675
2003-10-01,814,Hogares con empleados domésticos,18117.17575,9223.8765
2004-01-01,814,Hogares con empleados domésticos,18089.7305,9473.73325
2004-04-01,814,Hogares con empleados domésticos,18408.7695,9785.00225
2004-07-01,814,Hogares con empleados domésticos,18630.57575,10028.44975
2004-10-01,814,Hogares con empleados domésticos,18870.371,10255.583
2005-01-01,814,Hogares con empleados domésticos,19017.9495,10582.97575
2005-04-01,814,Hogares con empleados domésticos,19638.96225,11067.8475
2005-07-01,814,Hogares con empleados domésticos,19755.1815,11283.19275
2005-10-01,814,Hogares con empleados domésticos,19724.67675,11462.743
2006-01-01,814,Hogares con empleados domésticos,19637.085,11868.13775
2006-04-01,814,Hogares con empleados domésticos,19952.831,12358.7265
2006-07-01,814,Hogares con empleados domésticos,20058.34075,12569.264
2006-10-01,814,Hogares con empleados domésticos,20253.80625,12757.302
2007-01-01,814,Hogares con empleados domésticos,20564.11375,13298.40925
2007-04-01,814,Hogares con empleados domésticos,21033.7825,13755.174
2007-07-01,814,Hogares con empleados domésticos,21248.60525,13943.077
2007-10-01,814,Hogares con empleados domésticos,21278.2335,14053.7945
2008-01-01,814,Hogares con empleados domésticos,20926.5325,14172.17625
2008-04-01,814,Hogares con empleados domésticos,20961.05625,14335.83025
2008-07-01,814,Hogares con empleados domésticos,21288.8895,14598.77625
2008-10-01,814,Hogares con empleados domésticos,21327.68075,14596.27825
2009-01-01,814,Hogares con empleados domésticos,20979.27725,14550.82725
2009-04-01,814,Hogares con empleados domésticos,21273.7005,14847.5285
2009-07-01,814,Hogares con empleados domésticos,21541.60675,14997.53625
2009-10-01,814,Hogares con empleados domésticos,21834.3255,15216.756
2010-01-01,814,Hogares con empleados domésticos,21814.21375,15580.81875
2010-04-01,814,Hogares con empleados domésticos,21957.39775,15742.055
2010-07-01,814,Hogares con empleados domésticos,22233.0505,15928.1225
2010-10-01,814,Hogares con empleados domésticos,22221.90625,15880.06675
2011-01-01,814,Hogares con empleados domésticos,21783.3175,15730.3105
2011-04-01,814,Hogares con empleados domésticos,22251.315,16242.63925
2011-07-01,814,Hogares con empleados domésticos,22633.1715,16624.98425
2011-10-01,814,Hogares con empleados domésticos,23039.276,17019.274
2012-01-01,814,Hogares con empleados domésticos,23448.80075,17548.93225
2012-04-01,814,Hogares con empleados domésticos,23971.49075,18087.22575
2012-07-01,814,Hogares con empleados domésticos,24554.26425,18746.09175
2012-10-01,814,Hogares con empleados domésticos,24741.30025,19122.12225
2013-01-01,814,Hogares con empleados domésticos,24409.66425,19145.77375
2013-04-01,814,Hogares con empleados domésticos,24588.6285,19472.5345
2013-07-01,814,Hogares con empleados domésticos,24607.95325,19589.40675
2013-10-01,814,Hogares con empleados domésticos,24677.162,19699.94875
2014-01-01,814,Hogares con empleados domésticos,24214.59275,19491.5515
2014-04-01,814,Hogares con empleados domésticos,24660.66125,19909.33975
2014-07-01,814,Hogares con empleados domésticos,25154.3595,20379.37075
2014-10-01,814,Hogares con empleados domésticos,25509.8565,20856.035
2015-01-01,814,Hogares con empleados domésticos,25693.683,21456.622
2015-04-01,814,Hogares con empleados domésticos,25914.01725,21894.6585
2015-07-01,814,Hogares con empleados domésticos,26323.06025,22393.6785
2015-10-01,814,Hogares con empleados domésticos,26383.3165,22608.497
2016-01-01,814,Hogares con empleados domésticos,26047.70275,22586.1635
2016-04-01,814,Hogares con empleados domésticos,25926.82125,22770.854
2016-07-01,814,Hogares con empleados domésticos,26125.457,23253.51475
2016-10-01,814,Hogares con empleados domésticos,26013.59925,23551.92975
2017-01-01,814,Hogares con empleados domésticos,25599.11475,23879.61975
2017-04-01,814,Hogares con empleados domésticos,25750.93325,24574.75075
2017-07-01,814,Hogares con empleados domésticos,25761.16225,24974.74275
2017-10-01,814,Hogares con empleados domésticos,25379.71,24840.88075
2018-01-01,814,Hogares con empleados domésticos,24655.53,24418.009
2018-04-01,814,Hogares con empleados domésticos,24633.29925,24601.918
2018-07-01,814,Hogares con empleados domésticos,25103.10575,25176.4565
2018-10-01,814,Hogares con empleados domésticos,25673.351,25868.9025
2019-01-01,814,Hogares con empleados domésticos,25715.56775,26248.6335
2019-04-01,814,Hogares con empleados domésticos,26091.0425,27007.16525
2019-07-01,814,Hogares con empleados domésticos,26457.3145,27696.1225
2019-10-01,814,Hogares con empleados domésticos,26389.35425,27909.4715
2020-01-01,814,Hogares con empleados domésticos,25624.774,27644.64275
2020-04-01,814,Hogares con empleados domésticos,24159.99875,26308.671
2020-07-01,814,Hogares con empleados domésticos,23721.626,26269.50575
2020-10-01,814,Hogares con empleados domésticos,23657.994,26498.76275
2021-01-01,814,Hogares con empleados domésticos,23584.189,26808.32675
2021-04-01,814,Hogares con empleados domésticos,24095.30775,27742.807
2021-07-01,814,Hogares con empleados domésticos,23715.737,27712.81525
2021-10-01,814,Hogares con empleados domésticos,24087.0625,28609.673
2022-01-01,814,Hogares con empleados domésticos,24223.03875,29557.34675
2022-04-01,814,Hogares con empleados domésticos,24776.267,30934.33525
2022-07-01,814,Hogares con empleados domésticos,25081.98375,32000.012
2022-10-01,814,Hogares con empleados domésticos,25776.8615,33375.86175
2023-01-01,814,Hogares con empleados domésticos,26153.99775,35042.32775
2023-04-01,814,Hogares con empleados domésticos,26616.965,36330.9595
2023-07-01,814,Hogares con empleados domésticos,27177.94125,37663.5965
2023-10-01,814,Hogares con empleados domésticos,27210.01,38247.967
2024-01-01,814,Hogares con empleados domésticos,26670.32875,38887.3545
2024-04-01,814,Hogares con empleados domésticos,26391.7635,39219.417
2024-07-01,814,Hogares con empleados domésticos,26275.0385,39672.17925
2024-10-01,814,Hogares con empleados domésticos,26106.66425,39640.57225
2025-01-01,814,Hogares con empleados domésticos,26192.17725,39903.0735
2025-04-01,814,Hogares con empleados domésticos,26903.51825,41506.89525
2025-07-01,814,Hogares con empleados domésticos,26698.17175,41504.812
1993-01-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",172327.236,11714.48525
1993-04-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",164092.574,11401.8895
1993-07-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",171646.708,12332.3375
1993-10-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",177733.008,13170.42375
1994-01-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",174370.1645,13862.27025
1994-04-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",165834.168,13737.12975
1994-07-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",173685.59175,14958.017
1994-10-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",180404.99675,15873.016
1995-01-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",172824.27825,15979.68975
1995-04-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",165034.14025,15860.737
1995-07-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",173120.592,17627.87425
1995-10-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",179358.20625,19419.871
1996-01-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",171319.98925,20465.559
1996-04-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",163374.24475,20855.48975
1996-07-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",171249.89625,23175.69825
1996-10-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",177277.80875,24986.707
1997-01-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",174932.13925,28043.50925
1997-04-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",167261.6025,27701.9645
1997-07-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",175649.3745,30130.06
1997-10-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",182338.62375,32155.06325
1998-01-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",171477.75625,34184.27625
1998-04-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",164560.53625,33683.58675
1998-07-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",173092.74325,36414.7305
1998-10-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",179943.32425,38601.5315
1999-01-01,93,"Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",176839.61275,42199.5115
